id,label
2998,0
2999,1
3000,0
3001,1
3002,1
3003,1
3004,0
3005,1
3006,1
3007,1
3008,1
3009,0
3010,0
3011,1
3012,1
3013,0
3014,0
3015,1
3016,0
3017,0
3018,0
3019,1
3020,1
3021,1
3022,0
3023,1
3024,1
3025,0
3026,0
3027,1
3028,0
3029,1
3030,1
3031,1
3032,1
3033,0
3034,1
3035,1
3036,0
3037,0
3038,0
3039,1
3040,0
3041,0
3042,1
3043,1
3044,1
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,1
3052,1
3053,0
3054,1
3055,0
3056,1
3057,1
3058,0
3059,0
3060,1
3061,0
3062,0
3063,0
3064,0
3065,1
3066,1
3067,1
3068,1
3069,1
3070,0
3071,0
3072,1
3073,1
3074,1
3075,0
3076,0
3077,1
3078,1
3079,1
3080,0
3081,0
3082,1
3083,0
3084,0
3085,1
3086,1
3087,1
3088,1
3089,0
3090,1
3091,0
3092,1
3093,1
3094,1
3095,0
3096,1
3097,1
3098,1
3099,0
3100,0
3101,0
3102,0
3103,0
3104,1
3105,1
3106,1
3107,0
3108,1
3109,0
3110,0
3111,0
3112,0
3113,1
3114,1
3115,1
3116,1
3117,0
3118,0
3119,1
3120,1
3121,0
3122,0
3123,1
3124,0
3125,0
3126,0
3127,1
3128,1
3129,0
3130,0
3131,0
3132,0
3133,0
3134,0
3135,0
3136,0
3137,1
3138,1
3139,0
3140,1
3141,1
3142,1
3143,0
3144,0
3145,0
3146,1
3147,0
3148,0
3149,1
3150,0
3151,1
3152,0
3153,1
3154,0
3155,0
3156,1
3157,1
3158,0
3159,1
3160,1
3161,1
3162,1
3163,1
3164,1
3165,0
3166,1
3167,0
3168,1
3169,0
3170,1
3171,0
3172,0
3173,0
3174,0
3175,0
3176,0
3177,0
3178,0
3179,0
3180,1
3181,0
3182,0
3183,0
3184,1
3185,0
3186,1
3187,0
3188,0
3189,0
3190,1
3191,1
3192,0
3193,1
3194,1
3195,1
3196,0
3197,1
3198,1
3199,1
3200,0
3201,1
3202,0
3203,1
3204,0
3205,1
3206,0
3207,1
3208,0
3209,1
3210,1
3211,0
3212,0
3213,1
3214,0
3215,0
3216,0
3217,1
3218,0
3219,0
3220,1
3221,0
3222,0
3223,0
3224,0
3225,1
3226,1
3227,1
3228,1
3229,0
3230,0
3231,1
3232,0
3233,0
3234,1
3235,0
3236,1
3237,1
3238,1
3239,0
3240,1
3241,1
3242,1
3243,1
3244,0
3245,0
3246,0
3247,1
3248,0
3249,0
3250,1
3251,0
3252,1
3253,1
3254,1
3255,0
3256,1
3257,1
3258,1
3259,0
3260,1
3261,0
3262,0
3263,0
3264,1
3265,1
3266,0
3267,0
3268,1
3269,1
3270,0
3271,1
3272,0
3273,1
3274,1
3275,0
3276,0
3277,1
3278,1
3279,0
3280,1
3281,0
3282,0
3283,0
3284,0
3285,0
3286,1
3287,1
3288,1
3289,1
3290,0
3291,0
3292,0
3293,0
3294,1
3295,0
3296,0
3297,1
3298,1
3299,0
3300,0
3301,0
3302,0
3303,0
3304,1
3305,0
3306,1
3307,0
3308,0
3309,1
3310,0
3311,0
3312,1
3313,1
3314,0
3315,1
3316,1
3317,0
3318,0
3319,1
3320,0
3321,1
3322,0
3323,1
3324,0
3325,0
3326,1
3327,1
3328,0
3329,1
3330,1
3331,0
3332,1
3333,1
3334,0
3335,1
3336,0
3337,1
3338,0
3339,0
3340,0
3341,0
3342,0
3343,0
3344,0
3345,1
3346,1
3347,0
3348,1
3349,1
3350,0
3351,0
3352,1
3353,0
3354,0
3355,0
3356,1
3357,1
3358,0
3359,0
3360,1
3361,0
3362,0
3363,0
3364,1
3365,1
3366,1
3367,1
3368,1
3369,1
3370,0
3371,1
3372,0
3373,1
3374,0
3375,0
3376,0
3377,0
3378,1
3379,0
3380,1
3381,1
3382,1
3383,0
3384,0
3385,1
3386,1
3387,1
3388,1
3389,1
3390,0
3391,1
3392,1
3393,1
3394,1
3395,1
3396,1
3397,0
3398,0
3399,0
3400,1
3401,1
3402,0
3403,0
3404,1
3405,1
3406,0
3407,0
3408,1
3409,1
3410,1
3411,1
3412,1
3413,1
3414,0
3415,1
3416,0
3417,1
3418,0
3419,1
3420,0
3421,1
3422,0
3423,0
3424,0
3425,0
3426,0
3427,1
3428,0
3429,0
3430,1
3431,0
3432,0
3433,0
3434,0
3435,0
3436,1
3437,0
3438,1
3439,1
3440,0
3441,0
3442,0
3443,1
3444,0
3445,0
3446,0
3447,1
3448,1
3449,0
3450,1
3451,1
3452,1
3453,0
3454,0
3455,0
3456,1
3457,0
3458,1
3459,1
3460,1
3461,0
3462,0
3463,0
3464,0
3465,1
3466,0
3467,0
3468,1
3469,1
3470,1
3471,0
3472,0
3473,0
3474,0
3475,0
3476,1
3477,1
3478,0
3479,0
3480,0
3481,1
3482,1
3483,0
3484,1
3485,0
3486,0
3487,1
3488,0
3489,0
3490,0
3491,0
3492,0
3493,1
3494,0
3495,0
3496,1
3497,1
3498,1
3499,1
3500,1
3501,0
3502,1
3503,1
3504,0
3505,0
3506,0
3507,0
3508,0
3509,0
3510,0
3511,1
3512,1
3513,0
3514,0
3515,1
3516,1
3517,1
3518,0
3519,0
3520,1
3521,0
3522,1
3523,0
3524,1
3525,1
3526,1
3527,0
3528,1
3529,0
3530,1
3531,0
3532,1
3533,0
3534,1
3535,0
3536,0
3537,0
3538,1
3539,1
3540,0
3541,0
3542,1
3543,0
3544,1
3545,0
3546,1
3547,1
3548,1
3549,1
3550,1
3551,0
3552,1
3553,0
3554,0
3555,0
3556,0
3557,0
3558,1
3559,0
3560,0
3561,1
3562,1
3563,0
3564,1
3565,0
3566,1
3567,1
3568,1
3569,0
3570,0
3571,1
3572,1
3573,1
3574,0
3575,0
3576,1
3577,0
3578,0
3579,0
3580,0
3581,1
3582,0
3583,1
3584,0
3585,0
3586,0
3587,1
3588,0
3589,0
3590,1
3591,1
3592,1
3593,0
3594,1
3595,0
3596,0
3597,0
3598,0
3599,1
3600,0
3601,0
3602,0
3603,1
3604,0
3605,1
3606,0
3607,1
3608,0
3609,1
3610,0
3611,0
3612,0
3613,0
3614,1
3615,1
3616,1
3617,0
3618,0
3619,0
3620,0
3621,1
3622,1
3623,1
3624,0
3625,1
3626,1
3627,1
3628,1
3629,1
3630,0
3631,1
3632,0
3633,0
3634,1
3635,1
3636,0
3637,1
3638,0
3639,0
3640,1
3641,1
3642,0
3643,0
3644,1
3645,0
3646,0
3647,1
3648,1
3649,1
3650,0
3651,1
3652,1
3653,0
3654,0
3655,0
3656,0
3657,0
3658,1
3659,1
3660,1
3661,0
3662,1
3663,1
3664,0
3665,1
3666,1
3667,1
3668,0
3669,0
3670,0
3671,0
3672,1
3673,1
3674,1
3675,0
3676,0
3677,0
3678,0
3679,0
3680,0
3681,0
3682,1
3683,1
3684,1
3685,0
3686,1
3687,1
3688,0
3689,0
3690,1
3691,1
3692,0
3693,1
3694,1
3695,0
3696,0
3697,1
3698,1
3699,1
3700,1
3701,0
3702,0
3703,0
3704,1
3705,0
3706,0
3707,0
3708,0
3709,1
3710,1
3711,1
3712,1
3713,1
3714,0
3715,1
3716,0
3717,0
3718,1
3719,0
3720,1
3721,1
3722,1
3723,1
3724,1
3725,1
3726,0
3727,1
3728,1
3729,1
3730,1
3731,0
3732,0
3733,0
3734,1
3735,0
3736,1
3737,1
3738,0
3739,1
3740,0
3741,1
3742,1
3743,0
3744,1
3745,0
3746,0
3747,1
3748,0
3749,0
3750,0
3751,1
3752,0
3753,0
3754,0
3755,0
3756,0
3757,0
3758,0
3759,1
3760,0
3761,1
3762,1
3763,0
3764,0
3765,0
3766,0
3767,0
3768,0
3769,0
3770,1
3771,0
3772,1
3773,1
3774,0
3775,1
3776,0
3777,1
3778,1
3779,0
3780,0
3781,0
3782,1
3783,1
3784,0
3785,1
3786,1
3787,0
3788,0
3789,0
3790,1
3791,0
3792,0
3793,1
3794,1
3795,1
3796,1
3797,0
3798,0
3799,1
3800,0
3801,0
3802,1
3803,0
3804,0
3805,0
3806,0
3807,0
3808,1
3809,1
3810,0
3811,1
3812,1
3813,1
3814,1
3815,1
3816,1
3817,1
3818,1
3819,1
3820,1
3821,1
3822,0
3823,0
3824,0
3825,1
3826,0
3827,1
3828,1
3829,1
3830,1
3831,0
3832,0
3833,1
3834,0
3835,1
3836,0
3837,1
3838,0
3839,1
3840,0
3841,0
3842,0
3843,1
3844,0
3845,0
3846,0
3847,1
3848,0
3849,1
3850,0
3851,1
3852,1
3853,1
3854,1
3855,0
3856,0
3857,0
3858,1
3859,1
3860,1
3861,0
3862,1
3863,1
3864,0
3865,0
3866,1
3867,1
3868,1
3869,1
3870,1
3871,0
3872,1
3873,1
3874,1
3875,0
3876,1
3877,0
3878,0
3879,0
3880,1
3881,0
3882,0
3883,1
3884,1
3885,0
3886,0
3887,1
3888,1
3889,0
3890,0
3891,1
3892,0
3893,0
3894,0
3895,0
3896,1
3897,0
3898,0
3899,0
3900,0
3901,1
3902,1
3903,1
3904,0
3905,1
3906,1
3907,0
3908,0
3909,1
3910,1
3911,0
3912,0
3913,0
3914,0
3915,1
3916,0
3917,0
3918,1
3919,1
3920,0
3921,0
3922,1
3923,0
3924,1
3925,1
3926,0
3927,0
3928,0
3929,1
3930,1
3931,1
3932,0
3933,0
3934,1
3935,0
3936,0
3937,1
3938,0
3939,1
3940,0
3941,0
3942,1
3943,0
3944,0
3945,0
3946,0
3947,1
3948,1
3949,0
3950,0
3951,0
3952,0
3953,0
3954,0
3955,1
3956,1
3957,0
3958,0
3959,0
3960,1
3961,0
3962,0
3963,1
3964,0
3965,0
3966,0
3967,0
3968,1
3969,0
3970,1
3971,1
3972,0
3973,1
3974,1
3975,1
3976,1
3977,1
3978,0
3979,0
3980,1
3981,0
3982,0
3983,0
3984,0
3985,1
3986,0
3987,0
3988,1
3989,1
3990,0
3991,0
3992,0
3993,0
3994,1
3995,1
3996,1
3997,0
3998,0
3999,0
4000,0
4001,0
4002,1
4003,1
4004,0
4005,0
4006,0
4007,1
4008,0
4009,1
4010,0
4011,0
4012,1
4013,1
4014,1
4015,1
4016,1
4017,0
4018,0
4019,1
4020,0
4021,1
4022,0
4023,0
4024,0
4025,1
4026,1
4027,0
4028,0
4029,0
4030,1
4031,1
4032,1
4033,0
4034,1
4035,1
4036,0
4037,1
4038,0
4039,1
4040,1
4041,1
4042,0
4043,0
4044,0
4045,0
4046,1
4047,1
4048,0
4049,1
4050,1
4051,1
4052,0
4053,0
4054,1
4055,0
4056,1
4057,1
4058,0
4059,0
4060,0
4061,0
4062,1
4063,1
4064,0
4065,0
4066,1
4067,1
4068,1
4069,1
4070,0
4071,1
4072,1
4073,1
4074,0
4075,1
4076,0
4077,0
4078,1
4079,0
4080,1
4081,0
4082,0
4083,1
4084,0
4085,0
4086,0
4087,1
4088,0
4089,0
4090,1
4091,1
4092,1
4093,0
4094,1
4095,0
4096,0
4097,0
4098,1
4099,1
4100,0
4101,0
4102,0
4103,0
4104,0
4105,0
4106,1
4107,1
4108,0
4109,1
4110,0
4111,1
4112,0
4113,0
4114,0
4115,0
4116,1
4117,1
4118,1
4119,1
4120,1
4121,0
4122,0
4123,0
4124,1
4125,1
4126,0
4127,1
4128,0
4129,1
4130,0
4131,0
4132,1
4133,1
4134,0
4135,1
4136,0
4137,0
4138,1
4139,1
4140,1
4141,1
4142,0
4143,0
4144,0
4145,1
4146,0
4147,1
4148,1
4149,1
4150,0
4151,0
4152,1
4153,0
4154,0
4155,0
4156,1
4157,0
4158,1
4159,0
4160,1
4161,0
4162,0
4163,1
4164,1
4165,0
4166,0
4167,1
4168,1
4169,1
4170,1
4171,0
4172,0
4173,0
4174,0
4175,0
4176,1
4177,0
4178,0
4179,1
4180,1
4181,0
4182,0
4183,0
4184,0
4185,1
4186,0
4187,0
4188,1
4189,0
4190,0
4191,0
4192,1
4193,1
4194,0
4195,1
4196,0
4197,0
4198,0
4199,0
4200,1
4201,0
4202,1
4203,0
4204,0
4205,0
4206,0
4207,0
4208,1
4209,1
4210,1
4211,1
4212,0
4213,1
4214,0
4215,0
4216,0
4217,0
4218,0
4219,0
4220,0
4221,0
4222,0
4223,0
4224,0
4225,1
4226,1
4227,1
4228,1
4229,0
4230,0
4231,0
4232,1
4233,1
4234,0
4235,1
4236,1
4237,0
4238,1
4239,1
4240,1
4241,0
4242,0
4243,1
4244,0
4245,1
4246,0
4247,0
4248,1
4249,1
4250,1
4251,1
4252,1
4253,0
4254,0
4255,1
4256,0
4257,1
4258,1
4259,0
4260,1
4261,0
4262,0
4263,1
4264,0
4265,0
4266,1
4267,0
4268,0
4269,0
4270,0
4271,1
4272,0
4273,0
4274,1
4275,1
4276,1
4277,1
4278,1
4279,1
4280,1
4281,0
4282,1
4283,0
4284,0
4285,1
4286,0
4287,1
4288,1
4289,0
4290,1
4291,1
4292,1
4293,1
4294,0
4295,1
4296,0
4297,0
4298,0
4299,1
4300,1
4301,1
4302,0
4303,0
4304,0
4305,0
4306,1
4307,1
4308,1
4309,1
4310,0
4311,1
4312,0
4313,1
4314,1
4315,1
4316,1
4317,0
4318,1
4319,1
4320,1
4321,0
4322,0
4323,1
4324,1
4325,0
4326,1
4327,1
4328,1
4329,1
4330,1
4331,0
4332,1
4333,1
4334,1
4335,1
4336,1
4337,1
4338,0
4339,0
4340,0
4341,0
4342,1
4343,0
4344,0
4345,1
4346,1
4347,0
4348,1
4349,1
4350,1
4351,0
4352,0
4353,0
4354,0
4355,1
4356,1
4357,0
4358,1
4359,1
4360,1
4361,0
4362,0
4363,1
4364,1
4365,0
4366,1
4367,1
4368,1
4369,0
4370,1
4371,1
4372,1
4373,0
4374,1
4375,0
4376,1
4377,0
4378,1
4379,1
4380,1
4381,0
4382,0
4383,0
4384,1
4385,1
4386,0
4387,0
4388,1
4389,1
4390,1
4391,0
4392,0
4393,1
4394,0
4395,0
4396,1
4397,0
4398,1
4399,1
4400,0
4401,0
4402,1
4403,0
4404,0
4405,0
4406,0
4407,0
4408,1
4409,1
4410,1
4411,0
4412,0
4413,1
4414,1
4415,1
4416,1
4417,1
4418,0
4419,0
4420,0
4421,0
4422,1
4423,0
4424,0
4425,0
4426,0
4427,0
4428,1
4429,1
4430,1
4431,1
4432,1
4433,0
4434,1
4435,1
4436,0
4437,1
4438,1
4439,0
4440,1
4441,1
4442,1
4443,1
4444,0
4445,1
4446,1
4447,0
4448,1
4449,1
4450,1
4451,1
4452,0
4453,1
4454,1
4455,0
4456,0
4457,1
4458,0
4459,0
4460,1
4461,0
4462,0
4463,0
4464,1
4465,1
4466,0
4467,1
4468,1
4469,0
4470,0
4471,1
4472,1
4473,1
4474,1
4475,1
4476,1
4477,0
4478,1
4479,0
4480,0
4481,0
4482,1
4483,0
4484,1
4485,1
4486,1
4487,1
4488,0
4489,0
4490,1
4491,1
4492,1
4493,0
4494,1
4495,1
4496,1
4497,0
4498,1
4499,0
4500,1
4501,1
4502,1
4503,0
4504,1
4505,0
4506,1
4507,1
4508,1
4509,0
4510,0
4511,0
4512,1
4513,0
4514,0
4515,1
4516,0
4517,1
4518,1
4519,0
4520,1
4521,1
4522,0
4523,1
4524,0
4525,0
4526,0
4527,1
4528,1
4529,1
4530,1
4531,1
4532,0
4533,0
4534,0
4535,0
4536,1
4537,0
4538,1
4539,0
4540,1
4541,1
4542,0
4543,1
4544,0
4545,0
4546,0
4547,0
4548,0
4549,0
4550,1
4551,1
4552,1
4553,0
4554,0
4555,1
4556,0
4557,1
4558,0
4559,1
4560,1
4561,0
4562,0
4563,1
4564,0
4565,1
4566,1
4567,0
4568,1
4569,0
4570,1
4571,1
4572,1
4573,1
4574,1
4575,0
4576,1
4577,1
4578,1
4579,0
4580,1
4581,1
4582,1
4583,0
4584,1
4585,0
4586,0
4587,0
4588,0
4589,1
4590,1
4591,1
4592,1
4593,1
4594,1
4595,0
4596,1
4597,1
4598,1
4599,1
4600,0
4601,0
4602,0
4603,0
4604,0
4605,1
4606,0
4607,1
4608,0
4609,0
4610,0
4611,1
4612,0
4613,1
4614,0
4615,0
4616,0
4617,1
4618,0
4619,0
4620,0
4621,1
4622,0
4623,0
4624,0
4625,0
4626,0
4627,0
4628,1
4629,1
4630,0
4631,1
4632,1
4633,0
4634,0
4635,0
4636,1
4637,1
4638,0
4639,0
4640,1
4641,1
4642,0
4643,1
4644,0
4645,0
4646,1
4647,0
4648,1
4649,1
4650,0
4651,0
4652,1
4653,1
4654,1
4655,0
4656,1
4657,1
4658,1
4659,0
4660,1
4661,1
4662,1
4663,1
4664,0
4665,1
4666,1
4667,1
4668,1
4669,0
4670,1
4671,1
4672,1
4673,1
4674,0
4675,1
4676,0
4677,1
4678,1
4679,0
4680,0
4681,0
4682,0
4683,0
4684,0
4685,0
4686,0
4687,0
4688,1
4689,0
4690,1
4691,0
4692,0
4693,0
4694,0
4695,1
4696,1
4697,0
4698,1
4699,1
4700,1
4701,1
4702,1
4703,1
4704,0
4705,1
4706,0
4707,0
4708,1
4709,1
4710,1
4711,1
4712,1
4713,0
4714,0
4715,0
4716,0
4717,0
4718,0
4719,0
4720,0
4721,0
4722,1
4723,1
4724,1
4725,0
4726,0
4727,1
4728,0
4729,1
4730,0
4731,1
4732,0
4733,0
4734,1
4735,1
4736,1
4737,0
4738,0
4739,1
4740,0
4741,0
4742,0
4743,0
4744,0
4745,0
4746,0
4747,1
4748,0
4749,0
4750,0
4751,0
4752,0
4753,0
4754,0
4755,0
4756,0
4757,1
4758,0
4759,1
4760,0
4761,0
4762,1
4763,1
4764,0
4765,1
4766,0
4767,1
4768,0
4769,0
4770,1
4771,0
4772,0
4773,0
4774,0
4775,0
4776,1
4777,1
4778,0
4779,1
4780,0
4781,0
4782,1
4783,1
4784,0
4785,0
4786,0
4787,1
4788,0
4789,0
4790,1
4791,1
4792,0
4793,0
4794,1
4795,1
4796,1
4797,0
4798,0
4799,1
4800,1
4801,0
4802,0
4803,1
4804,0
4805,1
4806,1
4807,0
4808,1
4809,1
4810,0
4811,1
4812,0
4813,1
4814,0
4815,1
4816,0
4817,1
4818,1
4819,0
4820,1
4821,1
4822,0
4823,1
4824,0
4825,0
4826,1
4827,1
4828,1
4829,1
4830,0
4831,0
4832,1
4833,1
4834,1
4835,1
4836,1
4837,0
4838,0
4839,0
4840,1
4841,1
4842,0
4843,0
4844,1
4845,0
4846,0
4847,1
4848,1
4849,1
4850,1
4851,0
4852,1
4853,1
4854,0
4855,0
4856,1
4857,1
4858,0
4859,0
4860,0
4861,0
4862,0
4863,0
4864,0
4865,0
4866,0
4867,1
4868,0
4869,0
4870,1
4871,1
4872,0
4873,0
4874,0
4875,0
4876,0
4877,0
4878,0
4879,1
4880,1
4881,1
4882,0
4883,1
4884,0
4885,0
4886,0
4887,1
4888,1
4889,1
4890,1
4891,1
4892,0
4893,1
4894,0
4895,0
4896,0
4897,1
4898,1
4899,1
4900,1
4901,1
4902,1
4903,1
4904,0
4905,0
4906,0
4907,0
4908,0
4909,1
4910,0
4911,1
4912,1
4913,1
4914,0
4915,0
4916,0
4917,0
4918,0
4919,0
4920,0
4921,0
4922,0
4923,1
4924,1
4925,1
4926,0
4927,0
4928,1
4929,1
4930,0
4931,1
4932,1
4933,0
4934,0
4935,0
4936,0
4937,1
4938,0
4939,0
4940,1
4941,0
4942,1
4943,1
4944,0
4945,0
4946,1
4947,1
4948,0
4949,0
4950,1
4951,1
4952,1
4953,1
4954,1
4955,0
4956,1
4957,0
4958,0
4959,0
4960,0
4961,1
4962,0
4963,0
4964,1
4965,1
4966,0
4967,1
4968,1
4969,0
4970,1
4971,1
4972,1
4973,0
4974,0
4975,1
4976,0
4977,1
4978,0
4979,1
4980,1
4981,0
4982,1
4983,0
4984,1
4985,0
4986,0
4987,0
4988,0
4989,0
4990,0
4991,0
4992,0
4993,0
4994,0
4995,1
4996,1
4997,0
4998,0
4999,1
5000,0
5001,0
5002,0
5003,1
5004,0
5005,0
5006,0
5007,1
5008,1
5009,0
5010,0
5011,0
5012,0
5013,1
5014,0
5015,1
5016,1
5017,0
5018,1
5019,1
5020,1
5021,1
5022,0
5023,1
5024,0
5025,1
5026,0
5027,0
5028,1
5029,1
5030,0
5031,1
5032,1
5033,0
5034,1
5035,0
5036,0
5037,1
5038,1
5039,1
5040,1
5041,1
5042,1
5043,1
5044,0
5045,1
5046,0
5047,1
5048,1
5049,1
5050,1
5051,1
5052,1
5053,0
5054,1
5055,1
5056,0
5057,0
5058,1
5059,0
5060,1
5061,0
5062,1
5063,1
5064,0
5065,0
5066,1
5067,1
5068,0
5069,1
5070,1
5071,1
5072,1
5073,0
5074,0
5075,1
5076,0
5077,0
5078,1
5079,0
5080,0
5081,1
5082,1
5083,1
5084,1
5085,0
5086,0
5087,0
5088,1
5089,0
5090,1
5091,1
5092,0
5093,1
5094,0
5095,1
5096,0
5097,1
5098,0
5099,1
5100,1
5101,1
5102,1
5103,0
5104,1
5105,1
5106,0
5107,0
5108,1
5109,1
5110,1
5111,0
5112,1
5113,0
5114,1
5115,0
5116,0
5117,1
5118,0
5119,1
5120,0
5121,0
5122,0
5123,1
5124,1
5125,1
5126,1
5127,0
5128,1
5129,0
5130,1
5131,0
5132,0
5133,0
5134,1
5135,1
5136,0
5137,1
5138,1
5139,0
5140,1
5141,0
5142,0
5143,1
5144,1
5145,0
5146,1
5147,0
5148,0
5149,1
5150,1
5151,0
5152,1
5153,0
5154,1
5155,1
5156,1
5157,0
5158,1
5159,0
5160,1
5161,0
5162,0
5163,0
5164,0
5165,0
5166,0
5167,1
5168,1
5169,0
5170,0
5171,0
5172,0
5173,0
5174,0
5175,0
5176,1
5177,0
5178,0
5179,0
5180,0
5181,1
5182,1
5183,1
5184,0
5185,1
5186,0
5187,0
5188,0
5189,0
5190,1
5191,0
5192,1
5193,0
5194,1
5195,1
5196,0
5197,0
5198,1
5199,1
5200,0
5201,0
5202,0
5203,0
5204,1
5205,1
5206,0
5207,0
5208,1
5209,1
5210,1
5211,0
5212,0
5213,0
5214,0
5215,0
5216,1
5217,0
5218,1
5219,0
5220,0
5221,0
5222,1
5223,0
5224,1
5225,1
5226,0
5227,1
5228,1
5229,0
5230,1
5231,1
5232,0
5233,0
5234,1
5235,0
5236,0
5237,1
5238,0
5239,0
5240,1
5241,0
5242,1
5243,1
5244,1
5245,0
5246,0
5247,1
5248,1
5249,1
5250,0
5251,1
5252,1
5253,0
5254,0
5255,0
5256,0
5257,0
5258,0
5259,1
5260,0
5261,1
5262,1
5263,1
5264,0
5265,0
5266,1
5267,0
5268,0
5269,1
5270,0
5271,1
5272,0
5273,0
5274,0
5275,0
5276,1
5277,0
5278,0
5279,1
5280,0
5281,0
5282,1
5283,1
5284,0
5285,0
5286,1
5287,0
5288,0
5289,0
5290,0
5291,0
5292,0
5293,1
5294,0
5295,1
5296,0
5297,1
5298,0
5299,0
5300,0
5301,1
5302,0
5303,0
5304,0
5305,1
5306,0
5307,0
5308,1
5309,1
5310,1
5311,0
5312,0
5313,0
5314,1
5315,0
5316,0
5317,1
5318,1
5319,0
5320,1
5321,0
5322,0
5323,0
5324,0
5325,0
5326,0
5327,0
5328,1
5329,0
5330,1
5331,1
5332,0
5333,1
5334,1
5335,1
5336,1
5337,0
5338,0
5339,0
5340,1
5341,0
5342,0
5343,1
5344,1
5345,1
5346,0
5347,0
5348,1
5349,0
5350,1
5351,1
5352,1
5353,1
5354,0
5355,0
5356,0
5357,1
5358,0
5359,1
5360,1
5361,0
5362,1
5363,1
5364,1
5365,0
5366,0
5367,0
5368,0
5369,0
5370,0
5371,1
5372,0
5373,0
5374,0
5375,1
5376,1
5377,0
5378,0
5379,1
5380,1
5381,1
5382,0
5383,0
5384,0
5385,1
5386,0
5387,0
5388,0
5389,1
5390,0
5391,1
5392,1
5393,0
5394,1
5395,1
5396,0
5397,0
5398,1
5399,0
5400,1
5401,0
5402,0
5403,1
5404,0
5405,0
5406,1
5407,1
5408,0
5409,1
5410,0
5411,0
5412,1
5413,0
5414,1
5415,1
5416,0
5417,1
5418,0
5419,1
5420,0
5421,0
5422,1
5423,1
5424,1
5425,0
5426,0
5427,0
5428,0
5429,1
5430,0
5431,0
5432,1
5433,0
5434,1
5435,0
5436,0
5437,1
5438,1
5439,1
5440,1
5441,1
5442,0
5443,0
5444,1
5445,1
5446,0
5447,0
5448,1
5449,0
5450,0
5451,1
5452,0
5453,0
5454,1
5455,0
5456,0
5457,1
5458,0
5459,0
5460,0
5461,1
5462,0
5463,0
5464,1
5465,1
5466,1
5467,0
5468,0
5469,0
5470,0
5471,1
5472,1
5473,0
5474,1
5475,0
5476,1
5477,0
5478,0
5479,1
5480,0
5481,0
5482,1
5483,0
5484,1
5485,1
5486,0
5487,1
5488,0
5489,0
5490,0
5491,1
5492,0
5493,1
5494,1
5495,1
5496,1
5497,0
5498,1
5499,0
5500,1
5501,1
5502,1
5503,0
5504,1
5505,1
5506,0
5507,0
5508,1
5509,1
5510,0
5511,1
5512,1
5513,1
5514,1
5515,1
5516,0
5517,0
5518,1
5519,0
5520,0
5521,1
5522,1
5523,1
5524,1
5525,0
5526,1
5527,0
5528,0
5529,0
5530,0
5531,1
5532,0
5533,1
5534,1
5535,1
5536,0
5537,1
5538,0
5539,1
5540,1
5541,0
5542,1
5543,1
5544,0
5545,0
5546,0
5547,1
5548,0
5549,1
5550,0
5551,0
5552,0
5553,0
5554,1
5555,1
5556,1
5557,0
5558,0
5559,1
5560,1
5561,0
5562,0
5563,1
5564,0
5565,0
5566,1
5567,0
5568,0
5569,1
5570,0
5571,0
5572,0
5573,0
5574,1
5575,0
5576,0
5577,1
5578,1
5579,0
5580,1
5581,0
5582,0
5583,1
5584,0
5585,1
5586,1
5587,0
5588,0
5589,1
5590,1
5591,1
5592,0
5593,1
5594,0
5595,1
5596,0
5597,0
5598,1
5599,0
5600,1
5601,1
5602,1
5603,1
5604,1
5605,1
5606,1
5607,0
5608,0
5609,1
5610,1
5611,0
5612,0
5613,1
5614,1
5615,0
5616,1
5617,0
5618,1
5619,0
5620,1
5621,1
5622,1
5623,0
5624,1
5625,1
5626,0
5627,1
5628,1
5629,1
5630,0
5631,0
5632,1
5633,0
5634,1
5635,1
5636,1
5637,1
5638,0
5639,1
5640,0
5641,0
5642,0
5643,1
5644,1
5645,1
5646,1
5647,1
5648,0
5649,0
5650,1
5651,0
5652,1
5653,1
5654,0
5655,0
5656,1
5657,1
5658,1
5659,0
5660,1
5661,0
5662,0
5663,1
5664,0
5665,0
5666,1
5667,0
5668,1
5669,0
5670,1
5671,0
5672,1
5673,1
5674,1
5675,1
5676,1
5677,0
5678,0
5679,0
5680,1
5681,1
5682,1
5683,1
5684,0
5685,1
5686,0
5687,0
5688,1
5689,1
5690,0
5691,1
5692,1
5693,0
5694,0
5695,0
5696,1
5697,0
5698,1
5699,1
5700,0
5701,1
5702,0
5703,0
5704,0
5705,0
5706,1
5707,1
5708,1
5709,0
5710,0
5711,1
5712,1
5713,0
5714,1
5715,1
5716,1
5717,1
5718,0
5719,1
5720,1
5721,1
5722,0
5723,0
5724,0
5725,0
5726,1
5727,1
5728,1
5729,1
5730,1
5731,0
5732,1
5733,0
5734,0
5735,1
5736,0
5737,0
5738,0
5739,0
5740,0
5741,0
5742,0
5743,1
5744,0
5745,1
5746,1
5747,0
5748,0
5749,1
5750,1
5751,0
5752,0
5753,0
5754,0
5755,0
5756,1
5757,1
5758,1
5759,1
5760,1
5761,0
5762,0
5763,0
5764,1
5765,0
5766,0
5767,0
5768,0
5769,1
5770,1
5771,0
5772,1
5773,1
5774,0
5775,1
5776,1
5777,0
5778,1
5779,0
5780,0
5781,0
5782,0
5783,1
5784,0
5785,1
5786,1
5787,0
5788,0
5789,0
5790,1
5791,1
5792,1
5793,1
5794,1
5795,1
5796,1
